"I_INDEX","VEHICLE_ID","VEHICLE_TYPE","TTC","ING_ACCELERAION","HANDLE_ANGLE","C_SEQ","LATITUDE","LONGITUDE","C_TIMESTAMP","INTER_VEHICLE_DISTANCE","SPEED","LATERAL_ACCELERATION","WIPER_STATUS","MDPS_ANGLE","DRIVING_DISTANCE","EMERGENCY_LIGHT","WHEEL_SPEED","AUTO_DRIVING_STATUS","TRANSMISSION","V_TIMESTAMP","TURN_SIGNAL","YAW_RATE","BRAKING_STATUS","BRAKING_TYPE","SENSOR_TYPE","S_TIMESTAMP","SENSOR_STATUS","SENSOR_ID","GOAL_LONGITUDE","J_SEQ","MOTION_PLAN","GOAL_SPEED","TARGET_OBJ_SPEED","TARGET_OBJ_PREDICT","TARGET_OBJ","GOAL_ACCELERATION","TARGET_OBJ_DISTANCE","J_TIMESTAMP","GOAL_LATITUDE","GOAL_WHEEL_ANGLE","L_LATITUDE","L_TIMESTAMP","L_SPEED","HEADING","L_LONGITUDE","LANE","OBSTACLE_ARR","TRAFFIC_LIGHT_ARR","T_TIMESTAMP","TRAFFIC_LIGHT_ID","TRAFFIC_LIGHT","OBSTACLE_WIDTH","OBSTACLE_LNG_SPEED","OBSTACLE_ID","OBSTACLE_LATERAL_ABS_SPEED","O_TIMESTAMP","OBSTACLE_DISTANCE","OBSTACLE_HEADING","OBSTACLE_LATERAL_SPEED","OBSTACLE_LNG_ABS_SPEED","OBSTACLE_TYPE","REGIST_DATE","REAL_DIV","ARRIVAL_NAME","ARRIVAL_DISTANCE","ARRIVAL_TIME","ARRIVAL_ID","GEAR_STATUS","BRAKE_STATUS","LOAD_CAPACITY","BATTERY_REMAINING_CAPACITY","BATTERY_VOLTAGE","BATTERY_TEMPERATURE","BRAKE","BRAKE_TYPE","ACCEL","WORK_RATE"
20591,STSW000001,S,,,,,"36.49854561830479","127.32707685623056",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:05.634380","1",-0.001079006353393197,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:05",,,,,,"1","1",,,,,"1.5",,"0.0",
20592,STSW000001,S,,,,,"36.49854563554734","127.3270768640069",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:06.636304","1",-6.200203642947599e-05,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:06",,,,,,"1","1",,,,,"1.5",,"0.0",
20593,STSW000001,S,,,,,"36.49854561523353","127.32707684496751",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:07.638991","1","0.0016784535255283117",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:07",,,,,,"1","1",,,,,"1.5",,"0.0",
20594,STSW000001,S,,,,,"36.49854562503779","127.32707684094842",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:08.641063","1","0.0016739832935854793",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:08",,,,,,"1","1",,,,,"1.5",,"0.0",
20595,STSW000001,S,,,,,"36.49854564123036","127.32707685403976",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:09.642876","1","0.0003805625019595027",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:09",,,,,,"1","1",,,,,"1.5",,"0.0",
20596,STSW000001,S,,,,,"36.49854561426403","127.32707684731113",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:10.644878","1",-0.0003473593096714467,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:10",,,,,,"1","1",,,,,"1.5",,"0.0",
20597,STSW000001,S,,,,,"36.49854555439301","127.32707684853358",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:11.647254","1","0.0007963049574755132",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:11",,,,,,"1","1",,,,,"1.5",,"0.0",
20598,STSW000001,S,,,,,"36.498545600335525","127.32707685732211",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:12.648885","1","0.00276176817715168",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:12",,,,,,"1","1",,,,,"1.5",,"0.0",
20599,STSW000001,S,,,,,"36.49854563237424","127.32707686821172",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:13.650875","1","0.001369999721646309",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:13",,,,,,"1","1",,,,,"1.5",,"0.0",
20600,STSW000001,S,,,,,"36.498545627914545","127.32707684492729",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:14.653350","1","0.0023281441535800695",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:14",,,,,,"1","1",,,,,"1.5",,"0.0",
