"I_INDEX","VEHICLE_ID","VEHICLE_TYPE","TTC","ING_ACCELERAION","HANDLE_ANGLE","C_SEQ","LATITUDE","LONGITUDE","C_TIMESTAMP","INTER_VEHICLE_DISTANCE","SPEED","LATERAL_ACCELERATION","WIPER_STATUS","MDPS_ANGLE","DRIVING_DISTANCE","EMERGENCY_LIGHT","WHEEL_SPEED","AUTO_DRIVING_STATUS","TRANSMISSION","V_TIMESTAMP","TURN_SIGNAL","YAW_RATE","BRAKING_STATUS","BRAKING_TYPE","SENSOR_TYPE","S_TIMESTAMP","SENSOR_STATUS","SENSOR_ID","GOAL_LONGITUDE","J_SEQ","MOTION_PLAN","GOAL_SPEED","TARGET_OBJ_SPEED","TARGET_OBJ_PREDICT","TARGET_OBJ","GOAL_ACCELERATION","TARGET_OBJ_DISTANCE","J_TIMESTAMP","GOAL_LATITUDE","GOAL_WHEEL_ANGLE","L_LATITUDE","L_TIMESTAMP","L_SPEED","HEADING","L_LONGITUDE","LANE","OBSTACLE_ARR","TRAFFIC_LIGHT_ARR","T_TIMESTAMP","TRAFFIC_LIGHT_ID","TRAFFIC_LIGHT","OBSTACLE_WIDTH","OBSTACLE_LNG_SPEED","OBSTACLE_ID","OBSTACLE_LATERAL_ABS_SPEED","O_TIMESTAMP","OBSTACLE_DISTANCE","OBSTACLE_HEADING","OBSTACLE_LATERAL_SPEED","OBSTACLE_LNG_ABS_SPEED","OBSTACLE_TYPE","REGIST_DATE","REAL_DIV","ARRIVAL_NAME","ARRIVAL_DISTANCE","ARRIVAL_TIME","ARRIVAL_ID","GEAR_STATUS","BRAKE_STATUS","LOAD_CAPACITY","BATTERY_REMAINING_CAPACITY","BATTERY_VOLTAGE","BATTERY_TEMPERATURE","BRAKE","BRAKE_TYPE","ACCEL","WORK_RATE"
14771,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:16.003517",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14772,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:17.013803",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14773,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:18.023616",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14774,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:19.033978",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14775,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:20.044469",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14776,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.06",,,,,,,"0",,"2025-05-22 14:43:21.054688",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14777,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.00",,,,,,,"0",,"2025-05-22 14:43:22.065110",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14778,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:23.075604",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14779,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:24.086129",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14780,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:25.095772",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
